"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1960901322493796439","Thu Aug 28 03:04:41 +0000 2025","1","Polda Kalimantan Selatan melalui Satuan Pelayanan Pemenuhan Gizi (SPPG) memulai program Makanan Bergizi Gratis (MBG) bagi siswa sekolah dasar. https://t.co/F1PgQvIFS4","1960901322493796439","","","in","","0","0","0","https://x.com/undefined/status/1960901322493796439","783242320061739011",
"1960160253871366585","Thu Aug 28 03:00:17 +0000 2025","0","@Justcrepes Agak dilematis ya kak. Soalnya yg aku lihat di sini bekal anak gk jauh dr nasi pakai mie goreng. Tp program MBG ini juga banyak cacatnya. Gbs bnr bnr dibilang bergizi. Aplg dimasak dalam skala besar. Kami sering dpt makanan yg asal-asalan","1960900214996222289","","Justcrepes","in","","0","0","0","https://x.com/undefined/status/1960900214996222289","1353973854742306816",
"1960899166479007804","Thu Aug 28 02:56:07 +0000 2025","0","Babinsa Tanah Kongkong Pantau Program Makan Bergizi Gratis di SD 181 BULUKUMBA Bertempat di SD 181 Tanah Kongkong Sertu Syamsul Rijal memantau langsung pelaksanaan program pemerintah berupa pembagian makanan bergizi gratis kepada para siswa Kamis (28/8/2025). https://t.co/dhsY6icEwP","1960899166479007804","https://pbs.twimg.com/media/GzaDZDQacAASIlB.jpg","","in","","0","0","0","https://x.com/undefined/status/1960899166479007804","1762647935723143168",
"1960893733706326037","Thu Aug 28 02:34:32 +0000 2025","1","‼️Ratusan Siswa Keracunan MBG Sampel Makanan Dikirim ke BPOM‼️ Pihak RSUD Kabupaten Lebong Provinsi Bengkulu mengirimkan sampel sisa makanan program Makan Bergizi Gratis (MBG) yang diduga menjadi penyebab keracunan massal pelajar di wilayah itu. Sampel muntahan siswa dan https://t.co/h3YvcLT83M","1960893733706326037","https://pbs.twimg.com/media/GzZ-RDUa4Aw13lL.jpg","","in","","1","2","2","https://x.com/undefined/status/1960893733706326037","786549338818224128",
"1960883680781722025","Thu Aug 28 01:54:35 +0000 2025","4","Sertu Riswan Babinsa Kel. Benteng Somba Opu Koramil-05/Palangga menunjukkan komitmennya dalam mendukung program pemerintah dengan mendampingi kegiatan Pendistribusian Makanan Bergizi Gratis. Kegiatan ini berlangsung di SD Inpres Pattung Kec. Barombong Kab. Gowa. (28/8/2025). https://t.co/txMNV53oEf","1960883680781722025","https://pbs.twimg.com/media/GzZ1TxDa4AEP-jv.jpg","","in","","0","0","0","https://x.com/undefined/status/1960883680781722025","1262745164897869825",
"1960870394325319687","Thu Aug 28 01:01:47 +0000 2025","0","Pemkab Luwu Timur Bahas Progres dan Sebaran Dapur MBG https://t.co/cS2jd0onKm MALILI BKM Pemkab Luwu Timur pertemuan pembahasan progres pembangunan dapur MBG dalam mendukung program pangan bergizi melalui pembangunan Dapur MBG (Makanan Bergizi Gratis) dengan menggelar di ","1960870394325319687","","","in","","0","0","0","https://x.com/undefined/status/1960870394325319687","2810878578",
"1960862906876362942","Thu Aug 28 00:32:02 +0000 2025","0","Babinsa Dampingi Siswa SMP 2 Pangkep dalam Program Makanan Bergizi PANGKEP - Koptu Fitriadi Babinsa Kelurahan Tumampua dari Kodim 1421/Pangkep mendampingi siswa-siswi SMP 2 Pangkep dalam kegiatan pemberian makanan bergizi. Kegiatan ini berlangsung di SMP 2 Pangkep https://t.co/jCcl7Z6du7","1960862906876362942","https://pbs.twimg.com/media/GzZiabjbcAAWUDr.jpg","","in","","0","0","0","https://x.com/undefined/status/1960862906876362942","1232105342172987392",
"1960861173148213731","Thu Aug 28 00:26:14 +0000 2025","0","@Shalihin_Nad_95 Tanggung jawab kasus keracunan makanan di program MBG (Makan Bergizi Gratis) bersifat berlapis. Berdasarkan laporan BPOM dan Kementerian Kesehatan (2025) penyedia katering/SPPG utama bertanggung jawab atas keamanan pangan termasuk kontaminasi bakteri seperti E.coli. Pemerintah","1960861447933845902","","Shalihin_Nad_95","in","","0","1","0","https://x.com/undefined/status/1960861447933845902","1720665183188922368",
"1960740942434197585","Wed Aug 27 23:48:30 +0000 2025","0","@Gojekmilitan @prabowo Info A1 Ya ada dugaan sabotase dengan cara meracuni dalam program Makan Bergizi Gratis (MBG). Seorang ASN (Aparatur Sipil Negara) di lingkungan Pemkab Ponorogo berinisial S dilaporkan ke Polres Ponorogo atas dugaan percobaan meracuni makanan dalam program MBG dg mencampurkan .","1960851952004424098","","Shanen_AliZain","in","","0","1","0","https://x.com/undefined/status/1960851952004424098","1790395392124919808",
"1960845667342930218","Wed Aug 27 23:23:32 +0000 2025","0","Serma Amir Pantau Penyiapan Makanan Bergizi untuk Anak Sekolah di Segeri Dukung Program Presiden Pangkep - Serma Amir Babinsa Kelurahan Bone Kodim 1421/Pangkep melaksanakan pemantauan proses penyiapan makanan bergizi oleh Satuan Pelayanan Pemenuhan Gizi (SPPG) https://t.co/LPdgAbKH6B","1960845667342930218","https://pbs.twimg.com/media/GzZStSUa4AASdj2.jpg","","in","","0","0","0","https://x.com/undefined/status/1960845667342930218","1232105342172987392",
"1960838079503327439","Wed Aug 27 22:53:23 +0000 2025","0","gakmau marah cmn mau sedih aja udh kerja hampir 3 bln blm nerima gajih dlm program MBG (Makanan Bergizi Gratis) bahkan ada yg sampe 5 bln kerjanya dr jam 1 malam sampe siang @prabowo","1960838079503327439","","","in","","0","0","0","https://x.com/undefined/status/1960838079503327439","1042050865551552515",
"1960750783676473760","Wed Aug 27 17:06:30 +0000 2025","3","MBG sebenarnya program yang baik di rangkaian tugas negara untuk mencerdaskan kehidupan bangsa melalui makanan bergizi ASAL dilakukan dg tepat. 1. Tunjuk warung2 makan sekitar yg eksisting &gt; 12 bln teruji emg pelaku usaha dibidangnya. Beri clue menu termasuk budgetnya","1960750783676473760","","","in","","0","1","4","https://x.com/undefined/status/1960750783676473760","303620172",
"1960739230814236774","Wed Aug 27 16:20:36 +0000 2025","1","Babinsa Karangwuluh Koramil 02/Temon Kodim 0731/Kulon Progo Sertu Komaidi Selasa (12/8/2025) monitoring pendistribusian makanan bergizi gratis yang dikelola Dapur Mandiri Karangwuluh sejumlah 2362 porsi ke sekolah-sekolah penerima program MBG di wilayah Kapanewon Temon. https://t.co/mHqB0LPxcN","1960739230814236774","https://pbs.twimg.com/media/GzXx7_Ua4AACbKK.jpg","","in","","0","0","0","https://x.com/undefined/status/1960739230814236774","1868181305579671552",
"1960707513831317646","Wed Aug 27 14:14:34 +0000 2025","0","Tantawi Jauhari Tegaskan: Program Makanan Bergizi Gratis Bukan untuk Bisnis https://t.co/gMQOdj8wgn","1960707513831317646","","","in","","0","1","1","https://x.com/undefined/status/1960707513831317646","328932923",
